Accession,LineName,X4CGA,Apigenin,Apigenin7Oglu,CaffeicAcid,Chrysoeriol,ConiferylAldehyde,Dihydrokaempferol,Dihydroquercetin,Eriodicytol,Isoorientin,Luteolin,Naringenin,pCoumaricAcid,Phenylalanine,QuinicAcid,Rhamnosylisoorientin,SinapicAcid,SyringicAcid,Tricin,VanillicAcid,Vanillin,Vitexin,Quercetin,Apimaysin,Maysin,Kaempferol,Apigenidin,ShikimicAcid,FerulicAcid,Luteolin7Oglu,Eriodictyol7Oglu,Naringin,Syringol,Naringenin7Oglu
PI583823,ZS0560,NA,0.412029923,0.467888133,5.656230199,0.82030482,0.028164189,0.084190948,0.022191936,0.276850604,0.031480769,0.087790921,1.763444024,61.04025123,8.2174189,18.20819726,0.007126461,0.276329427,17.36967379,7.264186332,146.0326529,315.1085882,0.223063689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI583867,ZS1513,8.277796689,0.180005566,0.913740309,22.57296765,3.510475455,0.058919057,0.061550321,0.016737823,0.14793921,0.01656028,0.047519812,0.915803326,307.3497229,15.38070667,8.673106303,0.023141891,0.489746267,16.35887273,27.29136469,78.58581362,332.7595348,0.233995865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI583868,ZS0114,2.136363836,0.399073041,0.593686959,2.560881854,0.819958546,0.030597596,0.049234637,0.027028383,0.137211691,0.010626197,0.05568724,1.041714758,103.0944335,7.990976446,8.237621475,-0.03618039,0.163160003,22.96724652,5.761844342,51.37071452,323.5116309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI583870,ZS0510,3.757555836,1.431002314,16.3666645,10.96059303,7.83307425,0.041378129,0.063554415,0.027455114,0.133519623,0.03301435,0.062720274,0.999611964,101.737856,9.83210022,8.222891319,0.130462645,0.289169857,29.0295439,61.48289961,159.4556159,531.3327846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI583872,LH175,2.612040934,0.345174751,0.64774783,26.43204924,1.768672981,0.038385497,0.06826701,0.016136605,0.142953523,0.037972298,0.036790901,0.946685578,213.4957479,5.96270118,8.877162328,0.346649368,0.471254481,48.37468882,4.430929872,68.78498539,259.6217733,0.310249965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI583873,LH219,3.301059911,0.224652624,0.496675178,6.975672638,0.560440292,0.249083445,0.05238838,0.02227788,0.128572348,0.100152294,0.061035257,1.153752331,544.5752232,6.474810631,10.45196764,0.705901373,0.597273803,44.28907121,14.19714384,81.14601572,521.5146082,0.676100011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI583874,LH250,2.800338537,0.275108467,0.454218283,8.154999488,0.648155029,0.106624582,0.127860084,0.019370217,0.100299594,0.036306152,0.050932648,0.93634661,243.6168736,17.63240101,15.59939993,0.105383298,0.458216132,104.9111485,18.60832811,285.1405027,368.6434274,0.255886038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI583884,948,2.406925497,0.203938592,0.472450499,11.58452867,0.786722871,0.057630209,0.050208576,0.02089968,0.11351864,0.030735985,0.053804643,0.962244785,73.73691017,10.21576971,9.677901448,-0.039885347,0.196868339,9.208583356,3.917138349,92.28699465,329.4333175,0.23926324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI584321,L163,376.1494127,0.434951968,0.568720736,7.483252357,0.878518722,0.032659745,0.071532537,0.0172889,0.111891146,0.014537076,0.053348116,0.95688617,107.3979533,12.54268399,NA,-0.033969679,0.17255059,20.03720899,4.951281407,199.231541,520.7121077,0.230522687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI584325,L222,2.188738812,0.207138249,0.489035075,11.94516893,0.69120153,0.033042254,0.072997202,0.018528732,0.155930869,0.064939834,NA,0.919659344,231.3205122,19.03666221,16.73736064,0.131230632,0.323645381,29.70484282,5.797029264,57.47519502,83.34605217,0.342271794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI584528,B99,1.371761474,0.913740837,3.468201237,3.564912224,4.89725075,0.178439039,0.079269694,0.026228198,0.237224,0.02319964,0.097264843,1.671864019,479.7429002,16.17911327,8.685504101,0.255472004,0.049627488,39.57474179,24.93323674,151.9278139,925.5120754,0.807719749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI585223,LH176,9.765131326,0.645093632,2.790805006,12.22027292,1.440296863,0.039893827,0.079010943,0.022222291,0.086714753,0.016593732,0.060795978,1.042263126,288.4237964,8.980200152,9.588757246,-0.032165389,0.071343837,24.05631901,15.37156846,103.0078461,269.0376467,0.232722846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI585224,LH188,14.91811804,0.34979987,0.4832911,13.67259333,0.452019926,0.045000192,0.057358273,0.017668146,0.160170337,0.013995098,0.054076453,1.042003431,152.1260035,16.00852001,7.740059304,-0.032714674,0.508374762,10.78630139,5.393746639,101.4246698,285.0010807,0.440479881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI585225,LH189H+,4.37170366,0.181126094,0.492113962,8.327429181,0.60827236,0.157411946,0.070189338,0.018009226,0.143028308,0.023827994,0.067804716,1.767427733,297.5138113,9.359784131,13.77846799,-0.007485345,0.638459182,71.63902352,13.76431263,50.9660979,441.6352195,0.5861034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI585226,LH231,1.177462056,0.204916149,0.459379058,6.967479755,0.414277768,0.051440185,0.090267103,0.075549796,0.112238627,0.030795785,0.041582349,1.029382007,42.53541351,10.42702539,5.750138338,-0.049741451,0.204225898,14.16715091,13.37339495,53.66540872,286.4762801,0.238521383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI585227,LH252,2.335376135,0.806788296,0.475153058,7.934790873,0.856483225,0.047473952,0.050508995,0.040514465,0.285935944,0.028348999,0.213251568,1.480597809,117.6714624,16.89002907,8.45490269,-0.051193014,0.473516622,26.3543603,4.807309428,133.7076907,420.1789717,0.433671043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI585228,LH260,2.67454172,1.013480284,4.419173314,2.08704156,1.460087156,0.053243808,0.087637781,0.042691171,0.216771158,0.039834649,0.081479968,2.585564254,147.7310992,20.74944803,7.039700991,-0.000516147,0.045275661,8.894207532,5.228753038,155.9846356,524.1741975,1.401529417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI585230,LASER,0.623629369,1.828931393,1.1984122,4.070267337,2.996122354,0.168918715,0.247761233,0.038562579,1.387638613,0.080431454,0.136934073,3.265372786,34.26269258,9.729682199,6.8434398,0.091143911,0.050041663,3.630677168,7.808427102,60.1821969,469.5956612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587124,CM105,3.867364386,0.482705221,0.550682652,14.26816761,1.179388416,0.048596839,0.274267359,0.027381972,0.130196164,0.014445659,0.061977869,1.364230142,92.5207175,8.193443582,7.31516137,-0.036910747,0.033419026,12.80505598,10.23296737,108.1665998,227.7943781,0.468182468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587128,H84,13.60782539,0.951458795,1.648752359,17.01809994,4.694910477,0.047349031,0.924383247,0.079052789,0.250610283,0.055692512,0.093658511,1.784665538,232.5121221,10.98903463,NA,0.714344695,0.135900324,19.34983215,5.397575191,155.7832276,333.5731026,0.423430406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587129,H99,0.84181728,0.441506013,0.641741556,2.664344852,0.705531276,0.049659913,0.095404244,0.108529514,0.096228652,0.011904875,0.061867463,1.327122957,71.77041261,10.34173079,6.20244049,-0.055096899,0.088890724,10.91157272,5.597979441,48.17422194,475.8870096,0.223361053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587130,4722,8.974031636,0.958094622,0.465439494,47.97930437,0.695419949,0.177757028,0.070396706,0.013945193,0.16934759,0.015846282,0.062090147,1.571481465,462.919078,13.27761809,7.095410559,-0.050559325,0.093978532,12.94293105,3.706504535,244.3407091,757.0127489,0.255236937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587131,HP301,1.266095736,2.162071791,0.463270377,3.402843,1.691283919,0.144956609,0.194594487,0.0276708,0.162686388,0.016901165,0.057673245,3.740564903,249.8392831,8.207886547,8.788231955,-0.04829856,0.178688786,27.79375194,8.833930251,304.9520352,622.0594345,0.977077091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587132,Sg1533,0.194300609,0.237575103,0.460819101,3.835389352,0.375965487,0.124755234,0.085460036,0.018081714,0.10901124,0.014035892,0.033896063,0.928824286,167.1892371,14.09375724,5.698769414,-0.04225466,0.049988463,12.20761186,6.006030281,257.4541387,768.6881092,0.232035234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587133,P39,3.354550686,0.292371607,0.457901671,4.158440868,1.130443048,0.099400757,0.14688753,NA,0.119853072,0.017910674,0.045372843,1.287719058,95.35078256,6.973751487,10.84879271,-0.058434952,0.449806602,30.07841574,5.443096361,224.0353351,651.7127488,0.225112026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587134,IA2132,20.98093713,0.621528306,0.484770681,62.34690015,0.665307761,0.048980593,0.161092118,NA,0.266700998,0.025015399,0.081338184,1.724304551,300.8131249,19.80066124,9.560906468,-0.057488659,0.436573164,33.30471041,4.61977644,121.4656824,359.1125141,0.529970337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587136,Ky228,2.979654441,0.268099851,0.452028544,7.626018451,0.364161054,0.143291391,0.081395883,0.017044013,0.101231689,0.012208869,0.050928411,0.905372149,137.3003484,11.86157182,9.163404919,-0.039032735,0.461138584,18.64759598,3.328545748,103.0225573,517.5888182,0.230898233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587137,Ms71,165.1986657,1.36051001,1.995760515,4.922294342,6.067714721,0.115176387,0.076578281,0.030788585,0.532579521,0.37406491,0.07064374,2.48331357,272.1649803,17.89955581,12.1832827,7.358619135,0.178618206,40.02174308,11.18815593,298.7797364,470.1385719,1.977858088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587138,A554,3.273404213,0.627044846,0.84000823,24.33189556,12.19125755,0.106332729,0.071407172,0.019683608,0.605465999,0.163141575,0.121875539,1.041407915,470.2418733,12.51158772,7.353849116,1.081818689,0.134932273,101.9991395,16.79707037,332.7593189,663.1932057,0.819522436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587142,A679,13.139591,0.202828275,0.453592875,10.10880837,0.419080009,0.039151463,0.047796959,0.027592783,0.089924722,0.023587525,0.046446254,0.883937947,48.94537262,7.099313265,8.426859798,-0.04841348,0.138318389,14.43753471,6.218899234,198.664825,379.9767554,0.397263812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587143,A682,5.833376065,1.193892926,1.610999948,25.68032246,1.02415401,0.039046947,0.182509555,0.322334494,0.142937383,0.015571909,0.0374703,1.367882724,198.4042529,9.262765957,9.098350998,-0.031752254,0.397177346,36.24151095,4.25061712,145.5254477,958.9852294,0.715543818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587144,Mo24W,0.711008334,6.67595254,6.325708905,1.946239962,3.782425674,0.280847764,0.114426395,0.028908036,0.141766414,0.028965209,0.110604684,1.283583492,261.6533871,6.845351782,7.968333427,-0.037812022,0.198804004,44.60161414,22.41357284,207.6124856,850.6118369,2.342984516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587146,Oh7,85.94825327,0.207954108,0.46320502,11.42287418,0.446640189,0.307818233,0.049817921,0.022491689,0.095506907,0.021099764,0.03616972,0.946458063,140.6161892,8.259409227,9.469204909,-0.048722523,0.164123234,38.70975345,5.438317845,161.7844825,NA,0.231033993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587151,Va102,1.306223261,1.418336405,1.718808193,7.273555378,5.278232925,0.22528123,0.438612914,0.392326503,0.290939354,0.03241907,0.193141627,2.772099283,152.1432915,13.35897316,7.727251092,-0.031285939,0.084505658,21.93054386,24.43560051,123.1538713,301.9996316,0.300425527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587152,W64A,1.187588868,0.564954513,1.019135558,8.570008036,0.780898187,0.028371433,0.062233555,0.021435859,0.1536022,0.017656794,0.043694077,2.733934506,239.9995088,9.646142073,8.149979037,0.363044295,0.243009665,19.78902087,3.855613186,159.8520408,532.5955409,0.552103273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587154,W153R,23.7597408,0.883967329,0.94757947,3.484478837,8.605741366,0.201144127,0.075474869,0.015622039,0.300655342,0.05162704,0.059262191,1.461895372,465.8328364,11.93739314,10.431241,0.161869083,0.235669666,57.55676204,5.325682641,53.06676827,296.3624296,0.397411916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587155,W182BN,0.612045252,4.300093966,2.627011036,1.615360622,5.015059774,0.065739535,0.089463851,0.022683291,1.070444006,0.046973037,0.177388938,NA,115.7916851,16.71797213,9.855273518,0.110195898,0.064426608,38.66589811,30.65455886,219.2769058,334.38628,0.475319432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI587188,583-2,0.438257716,0.17994282,0.466862274,0.373089075,0.472522407,0.047644385,0.206761832,0.026030684,0.119472528,0.024105376,NA,1.27866619,53.99063296,8.77245076,6.053529238,-0.054208349,0.144583315,7.191572559,3.16449246,147.7369511,465.6654152,0.246078242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590537,PHA66,5.542099745,0.318835558,0.456263023,2.305011036,0.605589418,0.053137431,0.06482073,0.017150012,0.105943003,0.01371454,0.087380524,0.937419964,117.8171269,22.79695437,10.64677707,-0.050884434,0.172733972,23.72833721,4.993706301,124.1773135,399.110982,0.227643582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590538,PHJO,2.079168379,0.291558673,0.456103148,0.759783152,0.405659503,0.072763841,0.090854807,0.021076842,0.107174797,0.020788069,0.054960297,1.139232577,215.7620329,8.047826203,7.666954656,-0.033267661,0.047850708,28.46434723,3.291576384,207.7614743,631.9078275,0.247054171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590539,PHAP1,1.604311014,0.173731392,0.459532546,2.822994425,0.486458447,0.393203882,0.05506096,0.031860408,0.276422024,0.014024677,0.053944345,1.672862595,227.8937289,9.628042789,7.694356998,-0.04361119,0.199769942,20.49281025,10.2675193,75.83078344,587.2624004,0.241396962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590541,PHAP8,3.732337861,0.272408683,0.506823989,10.70333673,0.808887103,0.112465183,0.095373546,0.013333213,0.109575813,0.018743029,0.047648861,0.941124153,334.7610357,6.898463097,8.323555274,-0.033122984,0.051533951,75.02125664,6.895592825,131.2183983,365.1893074,0.232809391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590542,PHAP9,0.69938892,0.215439366,0.47810474,2.682173487,1.647058262,0.060548801,0.054988099,0.015314703,0.08638034,0.017289095,0.051254128,0.87402422,84.14096421,9.759225244,6.522599836,-0.048397332,0.06851261,21.1143822,10.02812766,160.099475,378.1420591,0.270779969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590543,PHBE2,0.318870377,0.267912497,0.645555201,5.870620747,0.682452252,0.049618805,0.06805853,0.015383084,0.290746593,0.010688768,0.04027034,1.406964594,88.87820685,26.51162986,6.561857928,-0.053644891,0.114895282,9.407309312,4.262192593,83.81562699,386.752968,0.502690652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590544,PHBFO,0.689831167,0.153183147,0.469182886,8.011676411,0.51973095,0.076473497,0.044956692,0.025684628,0.224146315,0.046263995,0.06074781,1.040190471,166.7359029,10.8484508,6.044487606,0.413959313,0.182439433,42.90927132,10.09454161,245.285992,695.1568878,0.384083255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590545,PHB64,0.417504601,0.297492026,0.588034042,1.755828247,2.358366611,0.041662456,0.062085363,0.020469131,0.15158004,0.025777129,0.092773792,0.9217443,98.56514988,10.43510353,6.206049686,-0.008781625,0.155890989,17.48383855,5.237828963,55.66404099,188.4084594,0.270875308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590548,PHDPO,2.199163121,0.266537844,0.929350997,4.39873101,2.404798832,0.035497143,0.074047059,0.021437104,0.123759791,0.012068731,0.046355912,0.906440055,175.9065124,11.29066113,7.536273518,-0.042805675,0.08782069,31.35146386,8.371116493,172.3867487,522.7156565,0.226456018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590549,PH6F5,2.32657861,0.432124748,0.566024986,7.755585974,0.7770111,0.043967496,0.087865436,0.023675516,0.145995726,0.024571519,0.061192524,1.551592365,262.3158816,7.805779166,6.708253282,-0.045207884,0.203279179,31.60576797,4.105567387,122.2871196,382.2784816,0.305421177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590553,PHNB7,8.095098316,0.232058992,0.48708093,33.16600884,1.57353099,0.080481227,0.079020692,0.021267985,0.116660168,0.017949275,0.04137064,0.907089644,472.3855945,8.630401746,9.194588312,0.126704908,0.191818877,46.37408092,6.697461878,159.0021486,657.9748855,0.258887644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590554,PHNJ2,2.061078165,0.370364686,0.529001527,8.993122686,0.758803188,0.050453988,0.42340536,0.071373829,0.263113554,0.025820435,0.055378162,1.587211823,257.8098361,13.09963336,6.855028057,-0.012715582,0.127505184,26.1512009,5.686634913,130.0525498,479.5849999,0.226876055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590555,PHPMO,5.356559602,0.317403066,0.559626874,1.515823256,0.626309994,0.031558337,0.081200713,0.014389949,0.19040592,0.018651365,0.048617607,1.913582972,145.721535,15.12132218,10.90758246,0.000279933,0.162228287,19.83532729,6.979883815,234.3389784,308.9755588,0.61730997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI590556,PHPP8,1.783867356,0.195709179,0.459091199,4.605936768,1.712913701,0.040145349,0.068558514,0.01690373,0.085664589,0.015695689,0.054087255,0.930338106,168.23122,10.03788857,6.406749249,-0.004643152,0.325245265,24.76585716,10.54044814,127.1448809,543.3050499,0.233468071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI591027,KO679Y,0.486069452,0.720001642,0.508539152,4.583725152,0.627473734,0.168209411,0.08395169,0.015876956,0.091339423,0.031151596,0.042982722,1.870598493,289.0893824,19.74362123,7.758103069,-0.051813509,0.350872382,21.83196288,8.0914639,192.7846365,290.780317,0.40453064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI591619,ZS1791,1.987810336,0.232201859,0.452465609,6.821904331,0.520120474,0.028301474,0.144390209,0.015639209,0.10209434,0.033783334,0.056390206,1.056206559,145.3563604,7.691250671,6.502736522,-0.048627676,0.228281267,29.32299797,7.589041691,56.31227137,217.0693993,0.225959258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI592734,R229,5.806641361,0.187996286,0.454315248,7.070601643,0.367535338,0.026840837,0.046413145,0.020664121,0.101924794,0.016441929,0.058980624,0.885753101,58.14519246,12.15285829,6.354778281,-0.055620787,0.494057753,26.31892186,3.128234329,135.5606055,310.589885,0.237304221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI593008,Hii26,0.708306029,NA,NA,2.00010168,10.41119855,0.182600844,0.056170169,0.015833934,0.276400314,0.027589113,0.078379598,1.990121765,159.821045,8.314600848,7.050948403,0.047975733,0.533128601,37.94459922,17.48498739,131.8055482,610.0578605,1.16836859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI593010,Hii28,0.119041602,0.256593386,0.500881853,3.666011185,0.658088094,0.203076454,0.064749488,0.033639406,0.102197094,0.015170169,0.049600076,0.89732267,161.3916683,13.19260493,6.003508671,-0.035740072,0.385896887,15.00788685,6.640636186,168.1514649,677.3093232,0.243096123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI593460,991,3.471961484,0.236938497,0.461371812,9.277563827,0.433398427,0.085509199,0.083596223,0.021585577,0.098431004,0.013524221,0.039977559,0.952622104,187.9185657,6.020366459,5.340264076,-0.050304953,0.197568924,47.92109554,6.322800928,189.2515491,625.8149775,0.237927903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI594046,B103,4.393205682,0.291259767,0.597398991,24.92580792,2.201653594,0.11319267,0.054539853,0.014890148,0.150526011,0.013983707,0.052361563,1.037927469,269.0952341,11.97674135,5.176996625,0.034546897,0.53325918,35.09302543,4.535623801,140.3969992,399.6809577,0.243890426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI594047,B104,1.888280674,0.316363609,0.511264055,1.689076902,2.211434027,0.037881141,0.078660651,0.018461133,0.091590356,0.019050036,0.062203044,0.889707357,70.0040784,7.169625064,6.97852167,-0.041259714,0.0489564,12.93011634,7.435087869,186.6420002,492.3445186,0.228700244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI594048,B105,1.997073276,4.280486121,NA,5.36380929,5.041047246,0.055617318,0.091981127,0.020530687,0.314195036,0.024558092,0.081995151,3.394211938,131.2280747,6.938447171,7.189939958,0.136710613,0.047589592,18.50484028,6.424727532,162.0913114,316.5472121,0.332762675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI594049,B106,0.81875265,0.498418614,0.497806323,1.004175532,2.022432284,0.036749331,0.0575445,0.020295284,0.149264905,0.018338205,0.046131385,1.265963499,4.230418881,10.42073353,6.386410651,0.108261907,0.154204969,13.43048278,16.95475285,170.1925342,226.1767081,0.232955932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI594050,N501,1.508616472,0.479598743,0.615526886,1.681269396,0.770974758,0.050038673,0.07266252,0.01651568,0.115027811,0.027569576,0.03826251,0.992421469,114.0752409,9.184208955,7.566241629,-0.040076181,0.166886779,28.69663189,3.316378678,269.7987859,427.7692422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI594080,N534,0.423237337,0.443442865,0.639265707,2.855198004,6.331844707,0.044415645,0.059783731,0.017981909,0.103999969,0.015866261,0.070134745,0.906548289,77.08450424,7.889521444,6.640311105,-0.003294298,0.0375767,20.14987778,3.541771979,299.1472527,772.3198773,0.26086061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI594084,N538,0.918357835,0.22166288,0.463591122,4.191987668,0.400775872,0.027731119,0.058991724,0.015725648,0.117005087,0.012383951,0.049167655,0.924713165,35.84059352,9.521381354,6.204642296,-0.026211447,0.171053927,13.74006853,3.286593766,131.4016839,453.0194511,0.241312677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI594088,N542,0.732001377,0.307807929,0.705971024,2.851881602,1.52061391,0.076014398,0.070443051,0.02442687,0.124935453,0.015103817,0.045988038,0.959876775,226.4217251,8.453197312,6.302349222,0.015152079,0.115654105,37.42361861,6.076682624,271.1953505,707.362956,0.308260911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI594091,N545,1.692007159,0.165398436,0.488226992,22.8702046,0.440240301,0.034695086,0.053543927,0.038657863,0.087731925,0.018006595,0.055274226,0.864079471,141.1751058,11.87619242,6.496724545,-0.03944152,0.434475571,28.61799044,3.303378776,174.1644517,587.5574332,0.238163224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI595366,N209,1.52597762,0.827804223,2.485036288,3.73198296,1.304106117,0.032876956,0.061714091,0.019431907,0.171471769,0.026498721,0.144766431,1.124350163,78.70890473,7.970990596,6.553018551,-0.048238372,0.160063366,24.90567691,3.840582626,206.409505,315.8019953,0.227122223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
